customer_id,region,city,monthly_usage_kwh,peak_usage_kwh,contract_type,tenure_months,avg_outage_hours,service_tickets,last_bill_amount,payment_delay_days,churn
C03095,North,Gurgaon,685,1228,Fixed,1,3.29,4,5681,10,0
C03096,South,Delhi,710,644,Variable,13,5.37,6,4562,18,0
C03097,North,Chennai,792,402,Variable,13,4.63,2,2429,19,0
C03098,East,Bangalore,529,1011,Fixed,11,4.49,7,4058,1,0
C03099,West,Bangalore,316,1031,Fixed,17,2.03,2,6240,7,0
C03100,East,Mumbai,819,884,Fixed,39,2.61,5,4722,4,0
C03101,West,Kolkata,522,858,Fixed,26,0.72,2,4356,15,1
C03102,South,Noida,841,386,Fixed,28,0.61,7,5693,10,1
C03103,West,Patna,329,569,Variable,30,6.67,6,2934,5,0
C03104,North,Noida,604,921,Variable,2,4.76,5,4642,5,0
C03105,East,Hyderabad,326,987,Fixed,6,3.14,1,2611,13,1
C03106,West,Hyderabad,530,586,Fixed,29,0.83,0,5803,17,1
C03107,West,Chennai,844,1198,Fixed,19,0.02,5,1540,15,0
C03108,South,Gurgaon,757,795,Variable,29,2.88,5,6160,0,1
C03109,South,Delhi,511,837,Fixed,3,5.32,7,2971,10,0
C03110,South,Kolkata,799,1172,Fixed,14,4.13,5,5341,16,0
C03111,North,Kolkata,263,787,Variable,19,0.18,2,6468,1,0
C03112,South,Delhi,824,537,Variable,4,1.54,6,4321,8,0
C03113,West,Kolkata,528,1184,Variable,13,4.36,2,5504,17,0
C03114,North,Bangalore,490,935,Fixed,22,2.06,5,2824,7,0
C03115,South,Bangalore,363,377,Variable,10,3.45,5,2344,18,0
C03116,West,Chennai,386,778,Fixed,30,1.83,7,4212,8,0
C03117,North,Patna,382,851,Variable,24,5.75,1,3988,16,0
C03118,West,Gurgaon,735,906,Fixed,34,6.92,3,3904,1,0
C03119,South,Hyderabad,832,985,Fixed,9,5.98,0,1616,18,0
C03120,South,Bangalore,292,1132,Fixed,8,1.69,2,3704,2,1
C03121,North,Noida,748,591,Fixed,30,1.45,2,2225,7,0
C03122,East,Mumbai,290,346,Variable,10,3.64,0,1814,6,0
C03123,West,Pune,860,943,Fixed,32,1.24,2,4753,13,0
C03124,West,Kolkata,683,985,Fixed,28,4.46,6,5865,0,0
C03125,East,Gurgaon,415,1145,Fixed,47,4.21,1,3140,9,0
C03126,East,Patna,453,1192,Fixed,37,4.91,5,3223,13,0
C03127,West,Gurgaon,325,565,Variable,12,5.28,6,3498,9,1
C03128,North,Chennai,441,323,Fixed,47,1.97,3,4719,7,0
C03129,East,Hyderabad,683,1012,Fixed,7,6.01,0,6401,2,1
C03130,South,Pune,491,345,Variable,30,2.02,0,3141,11,0
C03131,North,Chennai,763,923,Fixed,10,0.01,4,3904,16,0
C03132,East,Hyderabad,474,742,Fixed,15,6.75,4,3566,1,1
C03133,South,Chennai,474,828,Variable,31,2.55,1,5917,17,1
C03134,South,Mumbai,455,744,Variable,26,1.61,4,6125,4,0
C03135,West,Patna,770,849,Variable,5,4.58,2,3527,4,0
C03136,North,Gurgaon,690,1170,Variable,26,6.43,3,4805,2,1
C03137,East,Bangalore,367,345,Fixed,18,0.79,0,5396,14,1
C03138,South,Chennai,716,673,Fixed,20,3.32,4,3591,13,0
C03139,West,Pune,403,549,Variable,44,5.85,7,5157,13,1
C03140,East,Noida,813,1230,Fixed,46,0.18,4,5673,18,0
C03141,South,Bangalore,285,1048,Fixed,17,3.61,4,6214,6,1
C03142,West,Chennai,205,1075,Fixed,33,2.99,5,2349,5,0
C03143,South,Chennai,854,678,Fixed,24,3.91,5,3979,15,1
C03144,West,Patna,278,779,Variable,34,1.23,5,6283,10,0
C03145,West,Pune,590,626,Fixed,41,2.62,1,1546,18,0
C03146,North,Noida,786,1175,Fixed,24,3.91,2,5270,11,1
C03147,East,Delhi,345,885,Fixed,19,2.88,2,4553,0,0
C03148,West,Mumbai,309,583,Variable,46,1.77,7,5608,15,1
C03149,South,Noida,415,1270,Variable,46,5.57,1,5518,19,0
C03150,East,Gurgaon,394,563,Variable,34,6.83,5,5469,4,0
C03151,East,Hyderabad,346,1156,Variable,37,0.04,3,6057,18,0
C03152,East,Chennai,408,699,Variable,18,6.73,0,3814,13,0
C03153,North,Hyderabad,319,1064,Variable,5,0.3,0,1778,16,0
C03154,West,Mumbai,248,843,Fixed,26,3.41,7,4774,6,0
C03155,West,Delhi,522,783,Fixed,21,2.61,1,3307,7,1
C03156,West,Patna,413,527,Variable,39,5.47,7,4379,11,1
C03157,West,Chennai,811,1002,Variable,40,3.74,5,3575,14,0
C03158,South,Delhi,791,1042,Fixed,9,0.32,0,3740,16,0
C03159,West,Kolkata,379,645,Variable,36,6.6,6,5052,11,0
C03160,East,Patna,316,885,Fixed,14,4.52,3,5829,16,0
C03161,West,Chennai,286,474,Variable,39,5.74,1,6102,14,1
C03162,West,Chennai,545,979,Variable,24,3.07,3,2166,7,0
C03163,West,Hyderabad,499,551,Fixed,27,3.95,6,6386,2,0
C03164,West,Mumbai,727,619,Fixed,9,4.53,7,5973,4,1
C03165,North,Hyderabad,439,330,Fixed,20,3.05,2,2109,14,0
C03166,East,Mumbai,531,329,Variable,33,6.37,4,5231,19,0
C03167,North,Hyderabad,735,1215,Fixed,5,0.84,4,2540,0,0
C03168,East,Delhi,882,461,Variable,34,4.19,5,3260,18,1
C03169,West,Patna,289,890,Variable,24,5.2,4,2890,1,0
C03170,West,Hyderabad,296,1267,Variable,40,0.49,2,2929,16,0
C03171,East,Kolkata,431,913,Variable,21,0.28,2,1529,7,0
C03172,East,Gurgaon,694,572,Fixed,17,6.44,5,4569,3,1
C03173,North,Pune,346,533,Variable,41,6.65,2,4601,3,0
C03174,North,Chennai,693,426,Fixed,32,5.5,4,6205,14,0
C03175,South,Kolkata,629,1186,Fixed,16,0.18,3,5547,16,0
C03176,South,Kolkata,619,808,Variable,36,3.91,5,4732,16,0
C03177,North,Kolkata,505,375,Fixed,5,1.28,3,2166,2,0
C03178,South,Pune,403,1030,Fixed,15,1.34,4,5280,5,0
C03179,North,Noida,645,328,Variable,5,1.94,7,2537,5,0
C03180,North,Gurgaon,755,434,Fixed,33,6.24,6,2650,15,0
C03181,North,Pune,490,707,Fixed,4,5.66,7,3596,8,1
C03182,South,Patna,739,509,Fixed,40,5.41,0,4718,2,1
C03183,East,Chennai,464,1032,Variable,8,0.25,3,5280,2,0
C03184,West,Bangalore,277,1259,Variable,25,6.53,5,2434,4,1
C03185,South,Mumbai,766,1178,Variable,34,4.6,3,5994,9,0
C03186,West,Delhi,501,468,Variable,42,5.9,3,1522,14,0
C03187,West,Noida,252,591,Variable,12,1.74,7,5604,1,0
C03188,East,Mumbai,837,392,Variable,19,4.09,7,3424,17,0
C03189,South,Kolkata,898,863,Variable,7,6.82,4,5393,8,0
C03190,West,Kolkata,411,701,Variable,5,2.64,2,4323,19,0
C03191,East,Delhi,596,990,Variable,24,1.64,5,5394,12,0
C03192,East,Noida,832,990,Variable,24,5.59,7,5491,12,0
C03193,North,Bangalore,602,1225,Variable,29,3.82,6,3621,18,1
C03194,South,Pune,454,1144,Variable,7,1.07,4,6310,11,0
C03195,West,Hyderabad,504,897,Variable,19,6.32,7,4158,12,0
C03196,East,Kolkata,675,538,Fixed,3,5.62,3,4197,0,0
C03197,West,Chennai,221,817,Fixed,3,0.53,5,3772,18,1
C03198,South,Mumbai,344,1110,Variable,37,1.51,3,4901,10,1
C03199,North,Delhi,878,944,Variable,42,5.19,5,1852,9,0
C03200,West,Patna,396,470,Variable,37,3.42,4,1732,16,0
C03201,North,Patna,885,1061,Fixed,32,6.23,4,4378,0,0
C03202,East,Bangalore,427,580,Fixed,1,0.19,6,6430,6,0
C03203,North,Hyderabad,729,563,Variable,29,3.87,2,6268,3,1
C03204,West,Noida,308,965,Fixed,43,4.97,1,2955,19,0
C03205,South,Delhi,659,1235,Fixed,10,0.83,5,3585,11,0
C03206,West,Mumbai,605,378,Variable,46,2.17,6,5146,3,0
C03207,West,Gurgaon,224,856,Fixed,20,6.85,0,3359,1,0
C03208,North,Noida,534,445,Variable,10,0.32,2,3036,7,0
C03209,North,Gurgaon,665,1135,Fixed,47,2.97,7,5032,2,0
C03210,West,Kolkata,428,969,Variable,16,3.13,2,5603,17,0
C03211,North,Noida,869,354,Variable,40,3.18,0,5090,19,0
C03212,North,Patna,693,601,Variable,9,1.09,3,6305,4,0
C03213,South,Hyderabad,818,1039,Fixed,38,5.84,6,5395,4,1
C03214,South,Gurgaon,685,1165,Variable,40,5.02,4,3070,10,0
C03215,East,Gurgaon,485,872,Fixed,37,6.06,1,2976,10,0
C03216,West,Mumbai,830,1067,Fixed,5,2.64,4,2249,16,0
C03217,North,Patna,682,1152,Variable,13,2.13,6,5197,1,1
C03218,West,Patna,267,450,Variable,31,3.81,0,3082,13,1
C03219,East,Mumbai,830,990,Fixed,45,5.83,1,4414,15,0
C03220,East,Kolkata,852,602,Fixed,2,0.58,6,4494,2,0
C03221,South,Delhi,427,774,Variable,9,3.88,6,4573,17,1
C03222,North,Patna,860,1252,Variable,43,2.37,2,2803,14,1
C03223,North,Hyderabad,750,942,Fixed,28,1.53,6,2967,1,0
C03224,West,Bangalore,574,407,Variable,28,3.07,6,1760,18,1
C03225,South,Pune,848,728,Fixed,33,5.34,0,5055,1,1
C03226,South,Noida,410,602,Fixed,24,5.7,3,4335,11,0
C03227,South,Bangalore,338,318,Variable,41,6.1,1,4058,9,0
C03228,North,Bangalore,281,302,Variable,38,6.56,4,4038,4,1
C03229,East,Gurgaon,544,1069,Fixed,16,6.96,7,1814,1,0
C03230,East,Hyderabad,257,358,Variable,15,0.98,6,1565,10,1
C03231,North,Delhi,766,1150,Fixed,19,6.35,0,5567,19,0
C03232,East,Bangalore,340,492,Variable,18,6.71,2,5088,11,1
C03233,West,Chennai,405,1181,Fixed,33,2.54,7,3087,19,0
C03234,North,Mumbai,202,571,Fixed,36,2.74,1,5647,1,0
C03235,North,Pune,291,1082,Fixed,46,5.64,4,5854,13,0
C03236,South,Pune,228,1149,Fixed,31,6.23,1,1807,19,1
C03237,North,Bangalore,392,534,Fixed,26,3.55,3,3940,10,0
C03238,West,Mumbai,752,1118,Variable,12,0.99,4,3026,6,1
C03239,South,Gurgaon,434,1256,Fixed,8,0.69,6,1665,7,0
C03240,South,Pune,221,601,Fixed,2,1.84,6,5276,8,0
C03241,East,Bangalore,573,566,Variable,38,1.79,4,5251,13,0
C03242,South,Bangalore,735,764,Variable,19,4.5,7,5835,10,0
C03243,West,Mumbai,281,536,Fixed,37,2.14,7,6166,9,0
C03244,West,Delhi,869,1046,Fixed,39,5.97,0,5824,16,0
C03245,East,Patna,578,1264,Fixed,28,1.28,1,6305,16,0
C03246,North,Hyderabad,690,1172,Variable,33,5.12,1,6024,10,1
C03247,West,Noida,626,1078,Fixed,28,4.05,6,4960,0,0
C03248,West,Chennai,355,1296,Fixed,28,4.7,3,2782,19,0
C03249,East,Mumbai,878,994,Fixed,39,3.53,1,2781,1,0
C03250,East,Gurgaon,446,930,Variable,47,3.55,5,3561,10,0
C03251,East,Gurgaon,721,1251,Fixed,20,0.03,2,3073,17,0
C03252,North,Pune,698,736,Fixed,5,5.39,7,4231,18,0
C03253,North,Delhi,490,1286,Variable,45,0.11,6,3644,12,0
C03254,South,Mumbai,255,1050,Fixed,41,0.94,4,5418,5,0
C03255,West,Patna,887,1015,Variable,13,3.76,3,4792,4,0
C03256,North,Kolkata,861,604,Fixed,40,1.09,3,3835,11,1
C03257,South,Mumbai,231,1250,Variable,47,0.51,5,2864,9,1
C03258,North,Mumbai,723,588,Variable,41,6.39,4,4955,8,0
C03259,East,Kolkata,853,375,Fixed,36,1.68,5,2965,15,1
C03260,South,Delhi,892,856,Fixed,4,2.01,7,4176,1,1
C03261,North,Chennai,727,1195,Fixed,5,4.05,6,3624,9,0
C03262,North,Patna,220,1197,Variable,45,2.46,2,5798,1,0
C03263,West,Noida,344,500,Variable,40,2.36,6,3532,3,1
C03264,North,Hyderabad,750,626,Variable,46,3.17,5,6241,14,0
C03265,West,Chennai,246,746,Fixed,27,3.35,7,6403,7,1
C03266,East,Kolkata,707,591,Fixed,4,1.21,3,3119,13,1
C03267,South,Mumbai,283,889,Fixed,24,1.3,7,6215,14,0
C03268,South,Chennai,576,968,Fixed,36,5.94,6,5840,8,0
C03269,South,Gurgaon,269,1174,Variable,20,4.55,7,1996,2,0
C03270,North,Mumbai,290,517,Variable,31,0.21,6,3255,0,0
C03271,South,Mumbai,431,1003,Fixed,7,3.58,4,4813,11,0
C03272,West,Noida,808,839,Variable,46,0.75,0,3603,8,0
C03273,South,Hyderabad,755,1022,Variable,44,1.1,1,5993,5,0
C03274,North,Patna,880,1194,Variable,33,3.78,2,3956,17,0
C03275,North,Gurgaon,769,322,Fixed,32,1.51,1,4267,13,0
C03276,West,Chennai,786,1174,Fixed,1,5.71,5,4486,3,1
C03277,West,Gurgaon,494,438,Fixed,38,2.5,0,2759,7,0
C03278,North,Kolkata,865,869,Variable,6,1.66,7,3259,13,0
C03279,North,Gurgaon,835,451,Variable,11,5.12,4,4369,12,0
C03280,East,Bangalore,273,407,Fixed,18,4.88,0,2027,17,1
C03281,East,Delhi,300,1125,Variable,42,1.59,1,5247,11,0
C03282,South,Patna,271,586,Fixed,3,1.18,2,2952,19,0
C03283,East,Pune,859,346,Variable,1,4.11,0,2815,7,0
C03284,North,Noida,355,943,Fixed,3,5.75,4,2622,10,0
C03285,East,Hyderabad,609,562,Variable,25,5.6,0,3437,8,1
C03286,North,Mumbai,539,1199,Fixed,45,5.49,3,2535,4,1
C03287,East,Hyderabad,367,1040,Fixed,25,0.83,6,4982,9,1
C03288,West,Hyderabad,706,508,Fixed,42,3.95,3,3511,14,1
C03289,North,Mumbai,686,380,Variable,43,6.33,5,1983,7,0
C03290,South,Kolkata,532,335,Fixed,27,4.75,1,2753,6,0
C03291,South,Kolkata,608,1189,Fixed,33,0.17,2,4299,14,0
C03292,East,Gurgaon,423,552,Variable,47,1.29,3,2321,8,0
C03293,West,Pune,441,510,Fixed,25,2.75,5,6154,13,0
C03294,North,Chennai,291,598,Variable,18,4.77,6,6279,1,0
C03295,South,Chennai,322,403,Fixed,47,1.68,7,3798,11,1
C03296,North,Bangalore,262,555,Variable,19,5.34,3,4801,15,0
C03297,East,Kolkata,761,661,Variable,16,5.24,4,1868,16,1
C03298,North,Gurgaon,277,411,Fixed,4,3.36,6,3578,2,1
C03299,North,Chennai,776,790,Fixed,6,5.07,7,5637,5,0
C03300,East,Mumbai,859,902,Fixed,11,1.93,1,2886,14,0
C03301,South,Hyderabad,895,1026,Variable,36,4.58,0,2018,4,0
C03302,West,Delhi,275,1291,Fixed,34,2.34,7,6183,8,0
C03303,West,Chennai,516,938,Fixed,3,5.61,0,3631,19,0
C03304,West,Kolkata,401,400,Variable,33,0.29,4,2920,17,0
C03305,East,Pune,291,472,Fixed,26,4.98,0,5025,9,0
C03306,North,Hyderabad,698,1210,Fixed,25,3.52,7,6011,5,0
C03307,East,Hyderabad,255,1169,Fixed,5,5.72,7,5973,7,1
C03308,East,Patna,623,569,Variable,6,5.02,7,4361,14,0
C03309,North,Hyderabad,372,490,Fixed,2,1.47,6,4956,14,1
C03310,West,Chennai,835,455,Variable,30,3.71,5,2132,11,1
C03311,East,Chennai,215,1223,Fixed,28,4.2,7,1808,17,1
C03312,West,Pune,287,803,Variable,10,0.84,1,6161,11,1
C03313,South,Patna,883,1179,Variable,34,1.99,4,4035,8,1
C03314,South,Patna,666,1025,Variable,17,3.87,6,4311,18,0
C03315,West,Patna,766,733,Variable,19,0.19,7,4483,6,0
C03316,East,Mumbai,468,329,Fixed,24,6.04,1,5830,0,0
C03317,North,Pune,440,1049,Variable,18,4.82,6,4548,19,0
C03318,West,Noida,203,1246,Variable,17,3.35,2,5848,13,0
C03319,West,Chennai,793,758,Variable,38,6.9,3,3691,6,0
C03320,East,Delhi,558,989,Fixed,47,2.83,2,4168,0,0
C03321,West,Bangalore,711,598,Fixed,1,5.67,1,5801,9,0
C03322,West,Pune,516,605,Variable,14,4.53,2,5686,2,0
C03323,East,Kolkata,488,1174,Fixed,27,1.98,7,2020,7,0
C03324,West,Gurgaon,585,525,Fixed,11,3,6,3091,10,0
C03325,West,Delhi,263,528,Fixed,43,3.68,1,5063,13,0
C03326,West,Mumbai,223,397,Fixed,30,3.69,7,3937,18,0
C03327,South,Noida,713,707,Fixed,26,0.91,2,4636,5,0
C03328,South,Delhi,448,1251,Variable,2,1.15,6,5780,3,0
C03329,North,Mumbai,767,1014,Fixed,40,2.72,0,4260,19,0
C03330,North,Noida,506,1059,Variable,7,0.59,3,4287,17,1
C03331,North,Noida,618,642,Fixed,30,4.17,0,2452,16,0
C03332,East,Hyderabad,235,457,Variable,28,6.56,7,2293,7,1
C03333,East,Pune,420,942,Fixed,38,6.7,1,4924,7,1
C03334,East,Delhi,854,552,Variable,1,5.36,2,2866,7,0
C03335,West,Hyderabad,294,1295,Fixed,26,5.69,3,5695,0,0
C03336,East,Bangalore,849,1092,Variable,29,3.13,4,1942,5,0
C03337,North,Patna,287,949,Variable,24,1.39,2,4002,16,1
C03338,North,Bangalore,547,1038,Variable,3,6.99,2,4477,10,0
C03339,North,Patna,486,972,Fixed,3,4.81,6,3577,12,0
C03340,East,Bangalore,839,533,Variable,16,0.05,1,3818,17,1
C03341,East,Kolkata,807,989,Fixed,28,2.6,4,6052,4,1
C03342,North,Patna,858,515,Variable,7,0.29,1,5668,5,0
C03343,South,Pune,856,554,Variable,34,3.98,0,3016,13,0
C03344,North,Hyderabad,268,1227,Variable,10,5.69,1,5013,17,1
C03345,East,Pune,598,620,Variable,42,4.11,5,4399,6,0
C03346,East,Bangalore,851,998,Fixed,1,2.04,7,2361,8,0
C03347,North,Pune,457,753,Fixed,28,3.75,7,3212,15,1
C03348,West,Pune,771,445,Variable,30,6.28,4,4383,9,0
C03349,South,Hyderabad,666,1128,Variable,14,1.28,7,2673,19,0
C03350,South,Hyderabad,573,1067,Fixed,18,2.4,2,6232,19,1
C03351,East,Mumbai,497,811,Variable,27,5.2,3,1737,3,1
C03352,East,Gurgaon,888,655,Fixed,1,5.63,5,3059,7,0
C03353,East,Mumbai,410,1178,Fixed,3,0.89,5,6479,9,0
C03354,North,Pune,780,672,Fixed,45,6.02,3,3852,7,0
C03355,East,Chennai,586,992,Variable,29,1.8,5,3424,18,0
C03356,East,Bangalore,734,1198,Variable,1,2.84,3,3431,10,0
C03357,East,Delhi,709,328,Variable,8,0.57,6,3915,3,1
C03358,South,Delhi,210,555,Fixed,21,1,5,4518,11,0
C03359,South,Patna,884,478,Fixed,1,3.41,3,2704,14,1
C03360,West,Patna,304,855,Fixed,22,0.01,6,4362,11,1
C03361,West,Chennai,334,1210,Variable,45,5.05,5,4402,11,1
C03362,East,Delhi,317,380,Variable,35,6.7,4,4221,4,1
C03363,South,Mumbai,301,776,Fixed,31,1.14,4,6247,3,1
C03364,South,Pune,877,628,Variable,27,0.65,7,2617,17,0
C03365,South,Hyderabad,855,1115,Fixed,20,1.33,7,2976,18,1
C03366,South,Mumbai,302,491,Variable,38,0.43,5,4626,4,0
C03367,West,Kolkata,777,1061,Variable,41,5.16,1,6033,7,0
C03368,North,Hyderabad,461,499,Variable,18,5.21,3,5503,18,0
C03369,South,Kolkata,526,541,Fixed,45,2.53,7,2743,2,0
C03370,South,Mumbai,790,670,Fixed,5,5.99,2,5670,6,0
C03371,South,Delhi,354,776,Variable,17,5.37,3,6208,11,0
C03372,South,Mumbai,656,579,Fixed,19,0.12,4,3396,10,0
C03373,North,Delhi,277,1076,Variable,15,2.97,5,2722,8,1
C03374,North,Bangalore,504,1272,Fixed,20,5.55,1,3953,9,0
C03375,East,Noida,317,609,Variable,14,6.25,5,3523,0,1
C03376,West,Bangalore,307,576,Fixed,9,4.87,6,2123,6,1
C03377,South,Bangalore,776,934,Fixed,40,1.03,3,1529,18,0
C03378,South,Chennai,278,929,Fixed,47,6.15,4,6402,5,1
C03379,East,Mumbai,488,1029,Fixed,11,3.64,6,6221,6,1
C03380,North,Hyderabad,454,970,Variable,38,3.05,0,3690,12,0
C03381,East,Kolkata,515,395,Variable,24,5.89,4,5927,7,0
C03382,North,Chennai,649,961,Fixed,24,1.67,3,1951,14,0
C03383,West,Chennai,703,458,Variable,47,4.71,3,3676,9,1
C03384,East,Kolkata,871,1263,Fixed,2,5.98,0,3586,7,1
C03385,East,Bangalore,797,706,Variable,23,2.76,7,3590,19,0
C03386,South,Pune,608,953,Variable,29,4.94,7,4190,10,1
C03387,East,Hyderabad,855,919,Fixed,30,0.42,4,1885,8,0
C03388,North,Mumbai,264,1059,Fixed,10,6.88,2,6309,9,0
C03389,North,Kolkata,833,750,Fixed,17,3.1,7,4621,4,0
C03390,East,Delhi,607,1096,Variable,15,3.76,5,3636,16,0
C03391,North,Hyderabad,514,480,Fixed,28,3.74,0,3865,6,0
C03392,East,Delhi,527,393,Fixed,13,5.05,4,6460,12,0
C03393,West,Pune,558,334,Variable,3,6.93,2,4975,7,0
C03394,South,Gurgaon,547,965,Fixed,17,3.25,0,4300,11,1
C03395,West,Gurgaon,283,641,Fixed,42,3,7,2722,6,0
C03396,West,Bangalore,880,993,Variable,41,3.69,2,4647,1,0
C03397,South,Gurgaon,881,371,Variable,40,2.06,4,4525,16,0
C03398,South,Kolkata,666,814,Fixed,2,6.31,5,4036,1,0
C03399,South,Patna,606,411,Fixed,42,1.85,3,4923,18,1
C03400,East,Bangalore,243,1148,Fixed,27,4.49,0,5859,7,0
C03401,North,Pune,644,572,Variable,44,0.99,7,5545,18,0
C03402,East,Gurgaon,365,793,Fixed,44,5.6,1,5361,5,0
C03403,North,Gurgaon,296,842,Fixed,25,0.24,4,1549,16,1
C03404,East,Kolkata,431,335,Variable,30,0.24,6,2857,9,0
C03405,North,Hyderabad,880,429,Fixed,18,2.85,0,3685,1,1
C03406,North,Mumbai,617,981,Fixed,45,3.98,3,5527,4,1
C03407,West,Kolkata,643,390,Fixed,37,2.01,5,5818,10,0
C03408,East,Kolkata,295,988,Variable,40,3.41,0,5658,1,1
C03409,South,Hyderabad,421,1253,Variable,38,1.96,3,2303,5,1
C03410,East,Chennai,484,676,Fixed,20,0,7,1618,16,0
C03411,South,Bangalore,887,342,Variable,42,0.16,6,5969,12,0
C03412,East,Pune,443,598,Fixed,15,5.98,4,2534,16,1
C03413,West,Hyderabad,225,698,Variable,39,0.59,5,2820,2,0
C03414,North,Bangalore,287,420,Fixed,46,2.19,6,3621,10,0
C03415,South,Chennai,873,492,Variable,10,4.41,4,1558,2,0
C03416,North,Noida,696,1241,Variable,25,1.42,7,5324,18,1
C03417,North,Gurgaon,362,787,Fixed,12,0.09,2,1984,2,0
C03418,North,Mumbai,365,600,Fixed,17,6.79,2,3828,0,0
C03419,West,Hyderabad,601,993,Fixed,22,4.35,7,4360,3,0
C03420,East,Gurgaon,447,583,Fixed,44,2.27,7,3587,6,0
C03421,North,Pune,820,825,Variable,14,5.15,4,4959,6,0
C03422,West,Kolkata,314,461,Fixed,23,3.09,3,1509,9,0
C03423,West,Bangalore,431,363,Variable,25,0.59,6,3139,1,1
C03424,West,Mumbai,532,515,Fixed,12,1.82,1,2318,3,0
C03425,East,Kolkata,430,395,Variable,20,6.44,1,2133,17,0
C03426,South,Gurgaon,548,337,Variable,30,0.13,2,6151,19,1
C03427,North,Noida,561,574,Fixed,29,3.38,4,2242,1,0
C03428,West,Bangalore,506,1275,Variable,25,4.94,6,2627,8,0
C03429,South,Pune,864,1158,Variable,35,4.39,6,4817,18,0
C03430,South,Bangalore,864,1189,Fixed,11,4.7,6,2821,13,1
C03431,West,Mumbai,485,879,Variable,31,6.99,1,1918,2,0
C03432,East,Kolkata,652,307,Variable,44,3.43,2,3592,14,0
C03433,South,Bangalore,524,481,Variable,4,4.65,1,6087,15,1
C03434,East,Mumbai,560,807,Variable,42,4.15,7,2804,12,0
C03435,East,Chennai,493,439,Variable,10,1.48,2,2442,16,0
C03436,South,Noida,286,781,Fixed,39,6.46,2,5286,0,1
C03437,South,Delhi,255,436,Variable,28,2.52,0,3692,6,0
C03438,South,Pune,400,752,Fixed,5,1.24,6,1597,3,0
C03439,East,Hyderabad,245,344,Variable,2,5.74,5,2130,17,0
C03440,East,Chennai,520,836,Fixed,31,1.39,2,1802,8,0
C03441,South,Mumbai,259,1270,Fixed,28,4.73,3,2769,4,1
C03442,West,Pune,653,840,Variable,24,0.96,2,6481,14,0
C03443,West,Kolkata,468,352,Variable,26,1.85,5,6076,0,1
C03444,East,Pune,730,1036,Variable,19,6.33,3,4432,18,0
C03445,West,Gurgaon,586,826,Variable,27,2.09,1,4406,12,0
C03446,South,Mumbai,827,1111,Fixed,21,1.86,2,1563,13,0
C03447,East,Delhi,470,1012,Fixed,6,4.83,2,3474,8,0
C03448,West,Noida,569,1077,Fixed,13,0.13,7,5361,17,0
C03449,East,Kolkata,590,734,Variable,45,6.59,6,3276,9,0
C03450,West,Chennai,772,666,Variable,16,4.96,5,6255,11,0
C03451,West,Bangalore,332,1295,Variable,15,1.8,0,5535,1,1
C03452,North,Delhi,394,814,Fixed,31,0.71,0,2878,15,1
C03453,West,Chennai,757,1259,Variable,9,4.2,2,1997,10,0
C03454,North,Bangalore,417,406,Variable,34,5.36,1,3206,15,0
C03455,South,Chennai,273,1161,Fixed,27,4.66,3,5460,3,0
C03456,North,Patna,706,532,Fixed,47,2.57,0,2751,12,0
C03457,East,Mumbai,838,457,Variable,13,2.42,0,2143,16,0
C03458,South,Bangalore,535,932,Fixed,3,6.7,6,3142,5,0
C03459,North,Hyderabad,730,885,Fixed,20,6.25,4,3671,2,1
C03460,South,Patna,470,1164,Variable,5,5.73,4,3522,8,0
C03461,West,Hyderabad,275,1265,Fixed,15,6.12,4,3179,16,0
C03462,South,Pune,370,1168,Variable,36,0.64,4,3322,15,0
C03463,West,Mumbai,616,1221,Variable,8,0.01,1,4417,13,0
C03464,East,Noida,277,342,Variable,14,1.71,0,4737,16,0
C03465,West,Pune,690,782,Variable,1,3.56,1,3663,5,1
C03466,West,Patna,218,685,Fixed,40,5.16,6,4772,19,0
C03467,West,Patna,486,551,Variable,8,5.12,5,3503,16,0
C03468,North,Bangalore,833,1127,Fixed,36,0.96,2,1721,12,0
C03469,East,Hyderabad,885,405,Fixed,3,2.56,1,4905,2,0
C03470,South,Noida,427,634,Variable,40,5.02,0,2968,3,0
C03471,West,Kolkata,285,428,Fixed,11,0.22,0,4369,3,0
C03472,South,Mumbai,796,1083,Fixed,23,4.55,1,4902,2,0
C03473,South,Chennai,734,1269,Fixed,30,2.83,7,5043,5,0
C03474,West,Patna,663,419,Variable,47,0.04,3,5028,1,1
C03475,North,Kolkata,617,1036,Variable,9,1.09,6,4835,17,0
C03476,East,Bangalore,384,697,Variable,36,5.12,2,5181,7,1
C03477,West,Hyderabad,808,1148,Variable,1,3.89,2,2541,10,0
C03478,West,Delhi,697,879,Fixed,32,6.09,7,3316,14,0
C03479,East,Bangalore,676,402,Variable,7,1.87,5,2712,15,1
C03480,North,Pune,581,737,Fixed,38,0.96,5,3259,6,0
C03481,East,Pune,732,1079,Variable,17,6.83,0,4134,8,0
C03482,West,Pune,581,1049,Variable,10,4.23,0,4403,11,0
C03483,East,Pune,849,636,Fixed,31,5.62,4,3153,13,0
C03484,South,Kolkata,813,741,Fixed,22,5.55,2,2035,17,0
C03485,South,Delhi,750,762,Variable,29,3.3,3,3809,2,1
C03486,South,Noida,462,925,Fixed,34,3.34,3,4330,7,0
C03487,North,Kolkata,652,400,Fixed,8,2.99,5,2192,10,1
C03488,South,Chennai,402,490,Fixed,15,6.63,0,5202,0,0
