customer_id,region,city,risk_score,risk_bucket,risk_drivers,churn,risk_bucket_lr,risk_score_lr
C01509,North,Delhi,48.35042260305418,Medium Risk,"Outages, Low Tenure",0,Medium Risk,25.989988120451276
C04810,South,Patna,57.42650470018891,Medium Risk,Service Tickets,0,Medium Risk,25.98827046143888
C04590,East,Gurgaon,43.91385219806273,Medium Risk,Low Tenure,0,Medium Risk,25.985881744902795
C01973,West,Gurgaon,57.57227453016927,Medium Risk,"Service Tickets, Outages",0,Medium Risk,25.983140880730353
C02609,North,Bangalore,43.4357921831606,Medium Risk,"Service Tickets, High Usage",0,Medium Risk,25.981068793605633
C04348,West,Hyderabad,33.998636230215176,Medium Risk,Payment Delay,1,Medium Risk,25.977558346316243
C02681,West,Kolkata,45.044772592141015,Medium Risk,Outages,1,Medium Risk,25.970979790316633
C01277,South,Hyderabad,34.834607539870696,Medium Risk,None,1,Medium Risk,25.97038284750916
C00680,North,Patna,46.47094763936869,Medium Risk,"Service Tickets, High Usage",0,Medium Risk,25.96996657860868
C00125,South,Delhi,45.92171720592773,Medium Risk,"Outages, Low Tenure",1,Medium Risk,25.96622508824614
C00072,South,Mumbai,56.085128737760314,Medium Risk,"Service Tickets, Low Tenure",0,Medium Risk,25.96253878540194
C02822,East,Delhi,34.34102674102674,Medium Risk,"Payment Delay, Low Tenure",1,Medium Risk,25.95525308165308
C02796,West,Kolkata,35.776832471569314,Medium Risk,None,0,Medium Risk,25.954456820730506
C02185,West,Bangalore,32.140310235047075,Medium Risk,None,0,Medium Risk,25.953915965589648
C03942,East,Delhi,36.075964686491,Medium Risk,Payment Delay,0,Medium Risk,25.935541384994014
C02340,West,Mumbai,53.18789616684354,Medium Risk,"Service Tickets, High Usage",1,Medium Risk,25.927490860785596
C01889,East,Bangalore,38.88396516817569,Medium Risk,Low Tenure,1,Medium Risk,25.927462754483805
C03114,North,Bangalore,51.07963000594579,Medium Risk,Service Tickets,0,Medium Risk,25.92705163208321
C03037,South,Pune,52.59386454123296,Medium Risk,Service Tickets,0,Medium Risk,25.923198980935823
C00043,North,Patna,49.438691322901846,Medium Risk,Service Tickets,1,Medium Risk,25.92308998171103
C02700,West,Patna,60.60093025356183,Medium Risk,Service Tickets,1,Medium Risk,25.9215805414437
C01653,West,Chennai,58.274060526692104,Medium Risk,Service Tickets,0,Medium Risk,25.91648833495149
C03099,West,Bangalore,40.05869478501057,Medium Risk,None,0,Medium Risk,25.91323018206176
C02774,South,Mumbai,36.627638164480274,Medium Risk,None,0,Medium Risk,25.907903756387967
C04478,West,Patna,54.22968833495149,Medium Risk,Service Tickets,0,Medium Risk,25.906211218737532
C04613,West,Kolkata,59.25438972807393,Medium Risk,Service Tickets,0,Medium Risk,25.905833224201643
C02027,North,Gurgaon,44.30045082676661,Medium Risk,None,1,Medium Risk,25.893933542565122
C01423,South,Noida,52.975477733372465,Medium Risk,"Service Tickets, Low Tenure",0,Medium Risk,25.88444798783746
C02682,South,Kolkata,39.29680055995845,Medium Risk,None,0,Medium Risk,25.884001806317592
C01917,East,Chennai,48.79738234475076,Medium Risk,Service Tickets,0,Medium Risk,25.879296964633802
C04618,West,Hyderabad,47.126655979287555,Medium Risk,Service Tickets,1,Medium Risk,25.878620209683362
C04636,North,Kolkata,56.520150225413374,Medium Risk,Service Tickets,0,Medium Risk,25.857216395342707
C04017,East,Mumbai,39.31655414813309,Medium Risk,"Payment Delay, Low Tenure",0,Medium Risk,25.852195869553768
C02318,West,Kolkata,39.18316361474256,Medium Risk,"Payment Delay, Low Tenure",0,Medium Risk,25.847778480736373
C00396,West,Hyderabad,40.58764930343878,Medium Risk,None,0,Medium Risk,25.84500328298223
C00624,North,Noida,59.042636621583995,Medium Risk,"Service Tickets, Outages, Low Tenure",1,Medium Risk,25.843703387598126
C01508,West,Gurgaon,47.722051374682955,Medium Risk,Outages,0,Medium Risk,25.843639457502615
C01540,North,Patna,44.62984036668247,Medium Risk,"Service Tickets, High Usage",0,Medium Risk,25.83926846395267
C02685,North,Pune,61.868509110614376,Medium Risk,"Service Tickets, Low Tenure",0,Medium Risk,25.837933536544064
C00799,North,Delhi,41.7850497113655,Medium Risk,High Usage,0,Medium Risk,25.833737317768893
C02497,West,Delhi,52.01876914508493,Medium Risk,Service Tickets,0,Medium Risk,25.831816597048174
C00844,South,Kolkata,58.80413345676504,Medium Risk,Service Tickets,0,Medium Risk,25.826544791407947
C01545,South,Noida,53.55655806182121,Medium Risk,Service Tickets,0,Medium Risk,25.825446282372596
C03087,West,Pune,49.3533759323233,Medium Risk,"Service Tickets, High Usage",0,Medium Risk,25.817549090443826
C02945,East,Pune,56.42710078499552,Medium Risk,"Service Tickets, Outages",1,Medium Risk,25.814636633626108
C04865,East,Noida,50.59086605402394,Medium Risk,Service Tickets,0,Medium Risk,25.814188192703977
C04003,West,Pune,47.876079086605394,Medium Risk,Payment Delay,0,Medium Risk,25.810766638819267
C04495,South,Kolkata,49.53180247917089,Medium Risk,"Outages, Low Tenure",0,Medium Risk,25.806284495021337
C04634,East,Noida,49.30553109500478,Medium Risk,"Outages, High Usage",1,Medium Risk,25.803823808771178
C03154,West,Mumbai,60.08741222425434,Medium Risk,Service Tickets,0,Medium Risk,25.79642745151166
C03319,West,Chennai,51.21428195112405,Medium Risk,Outages,0,Medium Risk,25.786891086575295
C00225,South,Mumbai,64.55642108273688,Medium Risk,"Service Tickets, Outages, Low Tenure",0,Medium Risk,25.7807961194277
C04125,East,Gurgaon,33.86479562269036,Medium Risk,High Usage,1,Medium Risk,25.780086340475815
C00119,West,Noida,49.38256451940662,Medium Risk,Service Tickets,0,Medium Risk,25.77258232066653
C03630,East,Noida,38.015754099964624,Medium Risk,None,0,Medium Risk,25.772069446890498
C04718,North,Pune,58.30128173286068,Medium Risk,"Payment Delay, Service Tickets",0,Medium Risk,25.77049591245381
C02284,East,Delhi,41.52896957107483,Medium Risk,Outages,0,Medium Risk,25.765780183190707
C04069,South,Noida,52.59920070446387,Medium Risk,Service Tickets,1,Medium Risk,25.762066788593103
C01459,East,Chennai,58.058475016369755,Medium Risk,Service Tickets,1,Medium Risk,25.75761249520197
C03981,North,Mumbai,54.561942393521335,Medium Risk,"Payment Delay, Service Tickets",0,Medium Risk,25.750079610437503
C04360,East,Chennai,41.63072395703975,Medium Risk,High Usage,0,Medium Risk,25.747927050358626
C02098,South,Noida,41.62492116176327,Medium Risk,None,0,Medium Risk,25.745839692323898
C02421,East,Delhi,58.538204369783315,Medium Risk,"Payment Delay, Service Tickets",1,Medium Risk,25.744768013125906
C00033,West,Noida,63.50069618490671,Medium Risk,Service Tickets,1,Medium Risk,25.73757755499861
C02793,East,Chennai,51.86176100912943,Medium Risk,"Service Tickets, High Usage",1,Medium Risk,25.69500141193825
C02416,East,Patna,60.304381072802116,Medium Risk,Service Tickets,0,Medium Risk,25.690511294753396
C04356,West,Chennai,47.421803758645865,Medium Risk,Service Tickets,1,Medium Risk,25.688587239871445
C00574,East,Patna,52.72128670023407,Medium Risk,"Service Tickets, High Usage",0,Medium Risk,25.68530824960299
C01652,North,Mumbai,45.15320583741636,Medium Risk,Outages,0,Medium Risk,25.68394048936154
C00012,East,Gurgaon,39.79633468054521,Medium Risk,None,0,Medium Risk,25.6812897529108
C02983,South,Gurgaon,40.41053384211279,Medium Risk,Payment Delay,1,Medium Risk,25.68075617271407
C01109,East,Mumbai,56.051942167731646,Medium Risk,Service Tickets,1,Medium Risk,25.670538789917735
C04365,East,Chennai,55.5477372108951,Medium Risk,"Service Tickets, Outages",0,Medium Risk,25.652438929154712
C03421,North,Pune,51.84133757817969,Medium Risk,"Service Tickets, Outages",0,Medium Risk,25.647277901962113
C02527,East,Kolkata,54.44717198401409,Medium Risk,Service Tickets,0,Medium Risk,25.63828013276434
C04274,West,Pune,45.91771922298237,Medium Risk,None,1,Medium Risk,25.62925832298464
C01354,West,Noida,59.81141743247006,Medium Risk,"Payment Delay, Service Tickets",0,Medium Risk,25.618671901977162
C01698,North,Patna,43.43325581220318,Medium Risk,"High Usage, Low Tenure",1,Medium Risk,25.611518288213023
C02876,East,Mumbai,35.67406353722143,Medium Risk,None,1,Medium Risk,25.609346894262682
C00568,South,Kolkata,46.16286060496587,Medium Risk,Low Tenure,0,Medium Risk,25.60539734320787
C00369,South,Kolkata,42.488762446657184,Medium Risk,Outages,0,Medium Risk,25.603419874009347
C02219,South,Bangalore,54.451922599291024,Medium Risk,Service Tickets,0,Medium Risk,25.601315297252135
C03232,East,Bangalore,48.955122039332565,Medium Risk,Outages,1,Medium Risk,25.573399205220255
C04108,East,Pune,48.863124778914255,Medium Risk,Outages,1,Medium Risk,25.569871637050582
C00985,North,Gurgaon,40.8473225104804,Medium Risk,Outages,0,Medium Risk,25.564465241181026
C01560,East,Patna,50.94140757298651,Medium Risk,"Payment Delay, Service Tickets",0,Medium Risk,25.56021797737587
C03299,North,Chennai,62.190260937629354,Medium Risk,"Service Tickets, Outages, Low Tenure",0,Medium Risk,25.558617771154612
C00258,West,Hyderabad,49.15250588934799,Medium Risk,Outages,0,Medium Risk,25.543825449509658
C01206,South,Kolkata,51.338219422429944,Medium Risk,Outages,1,Medium Risk,25.540003666824717
C04770,West,Delhi,56.86397374818427,Medium Risk,"Service Tickets, Low Tenure",1,Medium Risk,25.539185362806414
C04174,West,Chennai,38.281398691925006,Medium Risk,Payment Delay,0,Medium Risk,25.53815522740786
C00207,South,Hyderabad,47.998413451045025,Medium Risk,Outages,0,Medium Risk,25.52076781443097
C03752,North,Mumbai,43.03527286685181,Medium Risk,"Payment Delay, Low Tenure",0,Medium Risk,25.517210169568063
C04072,North,Gurgaon,54.64369030684819,Medium Risk,"Service Tickets, Low Tenure",0,Medium Risk,25.515799146514937
C03359,South,Patna,48.268826721458296,Medium Risk,Low Tenure,1,Medium Risk,25.514354401017556
C01350,West,Mumbai,36.83070438859912,Medium Risk,Outages,0,Medium Risk,25.51064641483589
C02661,East,Delhi,54.36584403952824,Medium Risk,Service Tickets,0,Medium Risk,25.508172477740896
C04850,West,Bangalore,44.15709092551198,Medium Risk,Outages,0,Medium Risk,25.50592556616767
C01412,South,Pune,50.920335372966946,Medium Risk,Service Tickets,1,Medium Risk,25.50174636440952
C01447,East,Noida,47.1480066532698,Medium Risk,None,0,Medium Risk,25.497008558934873
C02961,West,Mumbai,52.73388727072937,Medium Risk,Service Tickets,1,Medium Risk,25.493679675163882
C04256,West,Pune,41.30783414993941,Medium Risk,None,0,Medium Risk,25.490193110403634
C03968,South,Bangalore,46.3271527166264,Medium Risk,"Outages, High Usage",0,Medium Risk,25.486196781744148
C00441,West,Kolkata,57.395529363950416,Medium Risk,Service Tickets,0,Medium Risk,25.485439422881527
C00527,East,Pune,39.45452520189362,Medium Risk,None,0,Medium Risk,25.48081125034809
C00364,West,Mumbai,61.275976728608306,Medium Risk,Service Tickets,0,Medium Risk,25.47714705081021
C04277,East,Pune,50.54055559318717,Medium Risk,Service Tickets,1,Medium Risk,25.468759978023133
C04621,South,Hyderabad,52.5322886796571,Medium Risk,Service Tickets,0,Medium Risk,25.46698468092152
C03993,South,Noida,40.798699451331025,Medium Risk,Low Tenure,0,Medium Risk,25.46584523470839
C00634,South,Pune,49.70961788856525,Medium Risk,"Service Tickets, High Usage",0,Medium Risk,25.460360930855664
C03127,West,Gurgaon,60.31583162109478,Medium Risk,"Service Tickets, Outages",1,Medium Risk,25.453141634867954
C04147,South,Gurgaon,46.70155117523538,Medium Risk,Service Tickets,1,Medium Risk,25.447008399376816
C03293,West,Pune,54.016234279392165,Medium Risk,Service Tickets,0,Medium Risk,25.43142394273973
C03956,South,Noida,56.03491912965596,Medium Risk,"Service Tickets, Low Tenure",1,Medium Risk,25.428115164788846
C03496,West,Delhi,42.319451782609676,Medium Risk,None,0,Medium Risk,25.414059206574994
C03880,East,Pune,53.12290184921764,Medium Risk,"Service Tickets, Low Tenure",1,Medium Risk,25.40151103434261
C03144,West,Patna,50.32192041665725,Medium Risk,Service Tickets,0,Medium Risk,25.39664927032295
C02582,South,Chennai,44.5318882792567,Medium Risk,None,1,Medium Risk,25.396424863961705
C00724,South,Patna,42.70083015346173,Medium Risk,"Outages, Low Tenure",1,Medium Risk,25.391540587203746
C02742,South,Patna,56.90509607351713,Medium Risk,"Service Tickets, Outages",0,Medium Risk,25.39023341687552
C04643,East,Kolkata,37.38383044698834,Medium Risk,None,1,Medium Risk,25.383192225308015
C04452,West,Pune,55.64046904046904,Medium Risk,"Service Tickets, Outages, Low Tenure",0,Medium Risk,25.380426397826398
C00312,East,Noida,46.94652396757659,Medium Risk,"Payment Delay, Low Tenure",1,Medium Risk,25.378610955316216
C02239,South,Chennai,55.06167520904363,Medium Risk,Service Tickets,0,Medium Risk,25.36506104299788
C03955,West,Kolkata,39.642922621869985,Medium Risk,"Outages, High Usage",1,Medium Risk,25.36315223644697
C03987,West,Pune,57.977129008707955,Medium Risk,"Payment Delay, Service Tickets",1,Medium Risk,25.363039198597097
C02405,South,Pune,51.98392678392679,Medium Risk,"Service Tickets, Outages, High Usage",1,Medium Risk,25.36046612326612
C04642,South,Bangalore,50.99332866701287,Medium Risk,Outages,0,Medium Risk,25.358832566400984
C02654,South,Kolkata,53.15307186886134,Medium Risk,"Service Tickets, Outages",0,Medium Risk,25.357748885727833
C02999,North,Patna,51.52658523184839,Medium Risk,"Service Tickets, Low Tenure",0,Medium Risk,25.35488692301324
C02069,North,Patna,35.18655046023467,Medium Risk,Low Tenure,1,Medium Risk,25.35322913439755
C00570,West,Hyderabad,45.6064515643463,Medium Risk,"Service Tickets, High Usage, Low Tenure",0,Medium Risk,25.345864032453505
C03755,South,Hyderabad,37.66434404329141,Medium Risk,High Usage,0,Medium Risk,25.344531015225755
C01386,West,Patna,48.90216532321795,Medium Risk,"Payment Delay, Low Tenure",0,Medium Risk,25.343040213145475
C03523,South,Mumbai,58.230368714579235,Medium Risk,Service Tickets,1,Medium Risk,25.334131337352392
C04111,East,Patna,46.048604995973406,Medium Risk,"Outages, Low Tenure",0,Medium Risk,25.331582936319776
C01957,West,Mumbai,65.87447296920982,Medium Risk,"Service Tickets, Outages",0,Medium Risk,25.331339532013217
C00002,West,Patna,55.2199838936681,Medium Risk,Service Tickets,0,Medium Risk,25.32768813625655
C04575,North,Delhi,45.11231983863563,Medium Risk,Service Tickets,0,Medium Risk,25.326675055506634
C01558,East,Mumbai,42.834619581988,Medium Risk,Outages,1,Medium Risk,25.325645656182495
C00230,South,Gurgaon,51.48226421910632,Medium Risk,Service Tickets,0,Medium Risk,25.320548172232378
C00113,North,Patna,32.6069377648325,Medium Risk,High Usage,1,Medium Risk,25.313421361210832
C03309,North,Hyderabad,55.82335267598425,Medium Risk,"Service Tickets, Low Tenure",1,Medium Risk,25.312130291193448
C04606,South,Pune,39.99883341988605,Medium Risk,"Payment Delay, Low Tenure",0,Medium Risk,25.309808266913528
C04876,North,Delhi,42.26010672326461,Medium Risk,"Outages, Low Tenure",1,Medium Risk,25.305780213296
C04195,East,Hyderabad,57.071777040198086,Medium Risk,"Service Tickets, Low Tenure",0,Medium Risk,25.3019710974132
C03279,North,Gurgaon,53.74182001550422,Medium Risk,"Service Tickets, Outages, Low Tenure",0,Medium Risk,25.296554888723307
C04948,West,Noida,40.046705351968505,Medium Risk,"Outages, Low Tenure",0,Medium Risk,25.292374868101184
C01611,East,Hyderabad,42.32715422189106,Medium Risk,Low Tenure,1,Medium Risk,25.283640347114027
C02480,North,Kolkata,63.71149645886487,Medium Risk,"Service Tickets, Outages, Low Tenure",1,Medium Risk,25.277359083895924
C00558,West,Mumbai,59.30624609571977,Medium Risk,"Service Tickets, Outages",1,Medium Risk,25.275231645179012
C00106,East,Gurgaon,50.23390608653766,Medium Risk,"Service Tickets, Low Tenure",0,Medium Risk,25.269938528001685
C01154,East,Pune,34.80693475430318,Medium Risk,None,0,Medium Risk,25.266162801899647
C02210,North,Delhi,60.081993271466956,Medium Risk,Service Tickets,1,Medium Risk,25.263877834225198
C04729,West,Delhi,51.079961164171685,Medium Risk,Service Tickets,1,Medium Risk,25.26035029917135
C03794,East,Noida,51.749454717875764,Medium Risk,"Service Tickets, Outages",1,Medium Risk,25.25774701618912
C03818,East,Patna,40.63005411426464,Medium Risk,None,1,Medium Risk,25.257397603618656
C00019,East,Hyderabad,31.80411990938307,Medium Risk,None,0,Medium Risk,25.250838417364733
C01970,North,Kolkata,36.21978670399723,Medium Risk,None,0,Medium Risk,25.241009644230697
C02007,North,Gurgaon,48.49244582928793,Medium Risk,Outages,0,Medium Risk,25.2389671912514
C02965,North,Gurgaon,51.91333137648927,Medium Risk,Outages,1,Medium Risk,25.238693841209628
C02253,South,Delhi,37.24160702055438,Medium Risk,"High Usage, Low Tenure",0,Medium Risk,25.23793324602798
C02125,West,Pune,37.86105805053173,Medium Risk,"Outages, High Usage, Low Tenure",0,Medium Risk,25.23542781277518
C00612,West,Pune,31.851010408905147,Medium Risk,High Usage,1,Medium Risk,25.23220039738987
C03667,South,Chennai,42.470792597108385,Medium Risk,Outages,0,Medium Risk,25.231565059796637
C00181,West,Patna,33.50871924556135,Medium Risk,None,1,Medium Risk,25.230352405036612
C03004,North,Chennai,51.264327485380115,Medium Risk,"Payment Delay, Service Tickets, Low Tenure",1,Medium Risk,25.228251796157053
C04156,East,Kolkata,39.70638307480413,Medium Risk,"Outages, High Usage",0,Medium Risk,25.226710379552486
C04514,South,Pune,49.21759955444166,Medium Risk,Outages,0,Medium Risk,25.223652018936228
C04314,West,Kolkata,39.85831094252147,Medium Risk,None,0,Medium Risk,25.214349584170634
C02126,West,Hyderabad,44.14462281830702,Medium Risk,None,0,Medium Risk,25.213159321727737
C01471,West,Kolkata,52.749990592095855,Medium Risk,Service Tickets,1,Medium Risk,25.21265628786681
C00045,West,Pune,59.73850241218661,Medium Risk,Service Tickets,0,Medium Risk,25.209508242076662
C02560,East,Pune,58.82476762476762,Medium Risk,"Service Tickets, High Usage",1,Medium Risk,25.200653167453165
C01734,East,Mumbai,39.35837642153431,Medium Risk,None,0,Medium Risk,25.193073249189034
C03905,West,Noida,43.85200839937682,Medium Risk,None,0,Medium Risk,25.184141380478223
C01208,East,Bangalore,44.373779794832416,Medium Risk,"Payment Delay, Low Tenure",0,Medium Risk,25.18293482204008
C02243,West,Gurgaon,34.5995995995996,Medium Risk,"Outages, High Usage",0,Medium Risk,25.176611611611612
C00793,West,Bangalore,34.00556797398903,Medium Risk,High Usage,0,Medium Risk,25.17231973176184
C00182,North,Kolkata,54.727986633249785,Medium Risk,Service Tickets,0,Medium Risk,25.15976056808688
